ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1712438,MapQuest,201.0,3,2018-12-20 15:57:43,2018-12-20 16:26:57,33.082821,-97.026833,,,0.0,Right lane blocked due to accident on I-35E Southbound at Exit 454A I-35.,,I-35E N,R,Lewisville,Denton,TX,75077,US,US/Central,KDTO,2018-12-20 15:53:00,59.0,,28.0,29.94,10.0,NNW,23.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-359327,MapQuest,201.0,2,2017-03-23 07:24:48,2017-03-23 07:53:59,25.846092,-80.2397,,,0.01,Accident on FL-934 79th St at 25th Ave.,7798.0,NW 25th Ave,L,Miami,Miami-Dade,FL,33147,US,US/Eastern,KOPF,2017-03-23 07:53:00,,,,30.15,10.0,North,4.6,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1918191,MapQuest,201.0,3,2018-09-28 16:27:31,2018-09-28 16:56:51,44.903576,-93.275078,,,1.78999996185,Accident on I-35W Southbound between Exit 13 46th St and Exits 11 12 12B Diamond Lake Rd.,,E Diamond Lake Rd,R,Minneapolis,Hennepin,MN,55419,US,US/Central,KMSP,2018-09-28 16:53:00,54.0,,41.0,30.2,10.0,West,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3118804,Bing,,2,2020-11-03 13:52:00,2020-11-04 02:10:00,33.872785,-118.342286,33.859763,-118.295665,2.822,Slow traffic on I-405 from Redondo Beach Blvd (I-405) to Normandie Ave (I-405) due to accident.,,I-405 S,R,Torrance,Los Angeles,CA,90504,US,US/Pacific,KHHR,2020-11-03 13:53:00,71.0,71.0,63.0,29.9,6.0,WSW,7.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3328456,Bing,,2,2020-12-06 18:31:00,2020-12-06 21:16:36,30.478316,-91.166793,30.488756,-91.165783,0.724,Incident on N I-110 WB near WYANDOTTE ST Drive with caution.,,I-110 N,R,Baton Rouge,East Baton Rouge,LA,70805,US,US/Central,KBTR,2020-12-06 18:53:00,48.0,45.0,83.0,29.95,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3658271,Bing,,2,2020-04-24 17:34:30,2020-04-24 18:04:30,42.40009,-83.10521,42.40009,-83.10521,0.0,At M-10/John C Lodge Fwy - Accident. Right lane blocked.,,Davison Fwy W,R,Highland Park,Wayne,MI,48203,US,US/Eastern,KDET,2020-04-24 17:53:00,54.0,54.0,57.0,29.19,10.0,SE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3145405,Bing,,2,2020-11-24 05:04:06,2020-11-24 06:19:06,32.805529,-117.151046,32.812309,-117.155886,0.546,Incident on I-805 NB near CA-163 Drive with caution.,,I-805 N,R,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2020-11-24 04:53:00,54.0,54.0,75.0,29.57,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3410431,Bing,,2,2020-12-21 22:49:32,2020-12-22 00:49:32,45.954335,-123.926328,45.954011,-123.926379,0.023,Hazardous debris is causing no to minimum delays. Use caution.,85739.0, Highway 101,R,Seaside,Clatsop,OR,97138,US,US/Pacific,KAST,2020-12-21 22:55:00,46.0,38.0,68.0,29.96,9.0,WNW,22.0,0.0,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3929684,Bing,,2,2019-01-21 08:20:21,2019-01-21 08:49:59,35.36326,-80.8376,35.36394,-80.83511,0.148,Ramp to I-485 Northbound and NC-115/Old Statesville Rd - Accident.,,Statesville Rd,R,Charlotte,Mecklenburg,NC,28269,US,US/Eastern,KJQF,2019-01-21 07:54:00,19.4,11.5,49.0,30.36,10.0,NNE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2946409,Bing,,2,2017-07-12 13:55:49,2017-07-12 19:55:49,25.94244,-80.30685,25.94244,-80.30686,0.001,At 186th St - Accident.,18601.0, NW 67th Ave,L,Hialeah,Miami-Dade,FL,33015,US,US/Eastern,KOPF,2017-07-12 13:53:00,86.0,,85.0,30.06,10.0,East,8.1,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2137612,MapQuest,203.0,3,2018-05-18 13:03:45,2018-05-18 13:33:18,36.250404,-86.740929,,,0.0,Left lane blocked due to multi-vehicle accident on I-65 Northbound after TN-155.,,I-65 N,R,Madison,Davidson,TN,37115,US,US/Central,KBNA,2018-05-18 12:53:00,81.0,,60.0,29.85,10.0,South,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3240576,Bing,,2,2020-12-24 07:24:23,2020-12-24 09:00:24,32.737163,-96.856832,32.734398,-96.856904,0.191,Incident on S HAMPTON RD near BURLINGTON BLVD Drive with caution.,899.0, S Hampton Rd,R,Dallas,Dallas,TX,75211,US,US/Central,KRBD,2020-12-24 07:53:00,31.0,22.0,57.0,29.61,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2112107,MapQuest,201.0,2,2018-05-07 10:36:36,2018-05-07 11:36:28,29.741636,-95.43911,,,0.0,Accident on Westheimer Rd at Eastgrove Ln.,,Eastgrove Ln,R,Houston,Harris,TX,77027,US,US/Central,KMCJ,2018-05-07 10:35:00,82.4,,45.0,30.17,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-837852,MapQuest,201.0,2,2020-03-18 10:36:35,2020-03-18 11:58:55,33.465778,-112.03463,,,0.0,Accident on 22nd St at Mcdowell Rd.,1601.0,N 22nd St,L,Phoenix,Maricopa,AZ,85006-2418,US,US/Mountain,KPHX,2020-03-18 10:51:00,61.0,61.0,54.0,28.64,10.0,ESE,8.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2264980,MapQuest,201.0,2,2018-03-21 12:23:10,2018-03-21 12:52:52,34.264141,-119.268257,,,0.0,Slow lane blocked due to accident on US-101 Southbound at Exit 68 Seaward Ave.,,El Camino Real S,R,Ventura,Ventura,CA,93001,US,US/Pacific,KOXR,2018-03-21 12:24:00,55.0,,93.0,30.06,2.5,ENE,8.1,0.2,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-305475,MapQuest,201.0,2,2016-07-22 21:32:43,2016-07-22 22:02:43,30.440027,-97.695908,,,0.0,Accident on Wells Branch Pkwy at Howard Ln.,3400.0,Wells Branch Pkwy,R,Austin,Travis,TX,78728,US,US/Central,KEDC,2016-07-22 21:35:00,86.0,,55.0,29.99,10.0,SE,4.6,,,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-3722598,Bing,,2,2020-02-11 05:54:00,2020-02-11 06:50:02,34.070818,-117.353001,34.070818,-117.353001,0.0,At N Pepper Ave - Accident.,1598.0, W Valley Blvd,L,Colton,San Bernardino,CA,92324,US,US/Pacific,KSBD,2020-02-11 05:40:00,59.0,59.0,14.0,28.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-2428283,MapQuest,201.0,2,2017-12-12 18:10:56,2017-12-12 18:40:56,38.544846,-121.473427,,,0.0,Accident on 32nd St Northbound at 8th Ave.,3265.0,32nd St,L,Sacramento,Sacramento,CA,95817-3518,US,US/Pacific,KSAC,2017-12-12 17:53:00,46.9,,74.0,30.2,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3655094,Bing,,1,2020-04-22 13:10:07,2020-04-22 14:10:07,36.25617,-86.71439,36.25617,-86.71439,0.0,At Neelys Bend Rd - Accident.,101.0, Neelys Bend Rd,L,Madison,Davidson,TN,37115-4728,US,US/Central,KBNA,2020-04-22 12:53:00,69.0,69.0,31.0,29.41,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2924299,Bing,,2,2017-05-12 12:09:31,2017-05-12 18:09:31,38.549738,-121.473807,38.549738,-121.473807,0.0,At I-80-br/US-50 - Accident.,,CA-99 N,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2017-05-12 11:53:00,64.9,,34.0,30.12,10.0,WSW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3295700,Bing,,2,2020-12-09 14:30:00,2020-12-09 15:50:47,39.842657,-84.349003,39.846841,-84.349108,0.289,Incident on CRESTWAY DR near KIMMEL RD Drive with caution.,6744.0, Crestway Dr,R,Brookville,Montgomery,OH,45309-9242,US,US/Eastern,KDAY,2020-12-09 14:56:00,53.0,53.0,55.0,28.77,10.0,W,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2948766,Bing,,2,2017-07-21 11:35:16,2017-07-21 17:35:16,42.23777,-85.67027,42.23782,-85.68255,0.628,At 9th St/Exit 72 - Accident.,,I-94 W,R,Kalamazoo,Kalamazoo,MI,49009,US,US/Eastern,KAZO,2017-07-21 11:53:00,82.0,,60.0,29.99,10.0,North,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2809045,Bing,,4,2016-07-13 17:59:50,2016-07-13 23:59:50,39.49199,-76.39409,39.48695,-76.39058,0.395,Closed between US-1 and Stoneybrook Rd - Road closed due to accident.,,Mountain Rd,R,Fallston,Harford,MD,21047,US,US/Eastern,KMTN,2016-07-13 17:55:00,82.4,,89.0,29.99,10.0,East,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1896065,MapQuest,343.0,3,2018-09-18 04:03:35,2018-09-18 07:00:00,36.67078,-114.521683,,,0.0,Restrictions due to earlier accident and accident investigation work on I-15 Northbound after Exit 93 NV-169.,,NV-169,R,Overton,Clark,NV,89040,US,US/Pacific,KLSV,2018-09-18 12:56:00,95.9,,4.0,29.72,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3688856,Bing,,2,2020-01-16 07:28:00,2020-01-16 08:41:21,39.059998,-123.239111,39.059998,-123.239111,0.0,At Butler Ranch Rd - Accident.,6899.0, Boonville Rd,R,Ukiah,Mendocino,CA,95482-8887,US,US/Pacific,KUKI,2020-01-16 07:43:00,37.0,32.0,93.0,29.07,3.0,W,6.0,0.17,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2858429,Bing,,2,2016-07-20 09:50:01,2016-07-20 15:50:01,36.2177,-115.08009,36.2177,-115.08009,0.0,At North Las Vegas - Accident.,4293.0, E Cheyenne Ave,R,Las Vegas,Clark,NV,89115,US,US/Pacific,KLSV,2016-07-20 09:58:00,97.7,,14.0,29.91,10.0,ESE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2607391,MapQuest,241.0,2,2017-09-12 19:09:27,2017-09-12 19:38:52,34.431744,-119.8209,,,0.0,#2 lane blocked due to accident on CA-217 Ward Memorial Blvd Southbound at Hollister Ave.,,Ward Memorial Blvd,R,Goleta,Santa Barbara,CA,93117,US,US/Pacific,KSBA,2017-09-12 18:53:00,66.9,,81.0,29.86,10.0,West,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3729742,Bing,,2,2020-02-17 19:36:00,2020-02-17 20:09:09,44.8621,-93.26812,44.8621,-93.26812,0.0,At 12th Ave/Portland Ave/Exit 3 - Vehicle spun around.,,Portland Ave S,R,Minneapolis,Hennepin,MN,55423,US,US/Central,KMSP,2020-02-17 19:39:00,30.0,20.0,88.0,29.02,1.0,NNW,13.0,0.05,Light Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-340256,MapQuest,201.0,3,2017-03-14 10:02:18,2017-03-14 10:31:34,37.598713,-122.061073,,,0.01,Accident on I-880 Southbound at Exit 23 Alvarado Niles Rd.,,Alvarado Niles Rd,R,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2017-03-14 09:54:00,64.9,,61.0,30.09,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1532933,MapQuest,201.0,4,2019-03-20 19:24:28,2019-03-20 20:55:03,32.788136,-83.668068,,,6.07000017166,3 left lane blocked due to accident on I-75 Northbound between Exits 155 156 I-475 and Exits 160 160A 160B US-41 Pio Nono Ave.,4208.0,Pio Nono Ave,L,Macon,Macon-Bibb County,GA,31206-2749,US,US/Eastern,KMCN,2019-03-20 19:53:00,57.0,,29.0,30.09,3.0,North,4.6,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-912448,MapQuest,201.0,2,2020-01-23 07:01:27,2020-01-23 07:46:14,28.72788,-81.602699,,,0.0,Accident on US-441 Orange Blossom Trl at Washington St.,3034.0,N Orange Blossom Trl,L,Mount Dora,Orange,FL,32757,US,US/Eastern,KLEE,2020-01-23 07:02:00,55.0,55.0,89.0,30.02,6.0,N,8.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2038556,MapQuest,201.0,3,2018-05-31 11:56:58,2018-05-31 12:26:43,32.604248,-96.822739,,,0.0,Accident on I-35E Southbound at Pleasant Run Rd.,,US-77 N,R,Lancaster,Dallas,TX,75134,US,US/Central,KLNC,2018-05-31 11:55:00,86.9,,57.0,29.87,10.0,SW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2431952,MapQuest,201.0,2,2017-12-14 14:07:46,2017-12-14 14:37:16,40.969318,-73.774094,,,0.0,One lane blocked due to accident on Hutchinson River Pkwy Northbound at Exits 20 21 NY-125 Weaver St.,,Weaver St,R,Scarsdale,Westchester,NY,10583,US,US/Eastern,KHPN,2017-12-14 13:56:00,30.0,19.1,51.0,29.79,10.0,WNW,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3676685,Bing,,2,2020-01-07 12:49:00,2020-01-07 13:39:37,37.740676,-121.504185,37.740676,-121.504185,0.0,At 11th St - Accident.,,I-205 Bus Loop E,R,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2020-01-07 12:55:00,46.0,44.0,93.0,30.14,0.75,S,5.0,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2463568,MapQuest,201.0,3,2017-10-31 15:12:48,2017-10-31 15:42:15,40.696247,-111.952545,,,0.0,Right lane closed due to accident on I-215 Southbound near UT-171 3500.,,I-215 S,R,West Valley City,Salt Lake,UT,84119,US,US/Mountain,KU42,2017-10-31 15:15:00,52.0,,45.0,30.0,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2610002,MapQuest,201.0,3,2017-09-13 16:40:37,2017-09-13 17:10:23,35.094376,-106.729858,,,0.0,Accident on I-40 Westbound at Exit 154 NM-345 Unser Blvd.,,Unser Blvd NW,R,Albuquerque,Bernalillo,NM,87121,US,US/Mountain,KABQ,2017-09-13 16:52:00,89.1,,17.0,29.68,10.0,SSW,11.5,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2468235,MapQuest,241.0,3,2017-11-02 09:10:52,2017-11-02 09:40:24,29.681107,-95.458389,,,0.0,Lane blocked left hand shoulder blocked and right hand shoulder blocked due to accident on I-610 Southbound at Exits 4A 4B Loop South Fwy.,,W Loop South Fwy,R,Houston,Harris,TX,77096,US,US/Central,KMCJ,2017-11-02 09:15:00,75.2,,94.0,29.99,4.0,South,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-982878,MapQuest,201.0,2,2019-12-25 17:16:02,2019-12-25 18:33:35,29.864527,-95.332802,,,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-69 Southbound at Jensen Dr.,,I-69 N,R,Houston,Harris,TX,77093,US,US/Central,KIAH,2019-12-25 16:53:00,68.0,68.0,65.0,29.81,10.0,ESE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-986764,MapQuest,201.0,3,2019-12-29 17:45:41,2019-12-29 18:15:06,41.805698,-88.091255,,,0.0,Left lane blocked due to accident on I-88 Westbound at Exit 130 IL-53.,,Chicago-Kansas City Expressway W,R,Lisle,DuPage,IL,60532,US,US/Central,KDPA,2019-12-29 14:22:00,54.0,54.0,86.0,28.77,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4144898,Bing,,4,2017-09-15 13:20:27,2017-09-15 19:20:27,39.649099,-75.747589,39.652655,-75.750196,0.282,Closed at Welsh Tract Rd - Road closed due to accident.,1181.0, S College Ave,L,Newark,New Castle,DE,19713-2307,US,US/Eastern,KILG,2017-09-15 12:51:00,80.1,,62.0,30.07,10.0,SE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2500645,MapQuest,201.0,3,2017-11-20 15:37:05,2017-11-20 16:21:53,34.071968,-118.081802,,,0.0,Accident on I-10 Westbound at Exit 26A San Bernardino Fwy.,,Walnut Grove Ave,R,Rosemead,Los Angeles,CA,91770,US,US/Pacific,KEMT,2017-11-20 15:45:00,73.4,,31.0,30.0,10.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4083352,Bing,,4,2018-02-16 09:05:05,2018-02-16 15:05:05,47.53471,-122.33426,47.53745,-122.33474,0.191,Ramp closed to WA-509/WA-99/1st Ave Brg S - Road closed due to accident.,,WA-99,R,Seattle,King,WA,98108,US,US/Pacific,KBFI,2018-02-16 08:53:00,43.0,36.8,89.0,30.21,10.0,South,11.5,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-3125993,Bing,,2,2020-11-12 18:06:30,2020-11-13 03:24:36,34.194441,-118.331393,34.163174,-118.29486,3.005,Slow traffic on Golden State Fwy S - I-5 S from Buena Vista St (I-5) to Western Ave (I-5) due to accident.,,Golden State Fwy S,R,Burbank,Los Angeles,CA,91504,US,US/Pacific,KBUR,2020-11-12 17:53:00,61.0,61.0,35.0,29.18,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-22760,MapQuest,229.0,2,2016-10-02 13:41:17,2016-10-02 14:26:00,38.325027,-121.327293,,,0.0,Slow traffic due to accident on CA-99 Northbound at Exit 280 Arno Rd.,,Arno Rd,R,Galt,Sacramento,CA,95632,US,US/Pacific,KSAC,2016-10-02 13:53:00,69.1,,47.0,30.0,10.0,SW,11.5,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2894577,Bing,,2,2017-03-13 07:10:55,2017-03-13 13:10:55,37.163615,-121.991213,37.162125,-121.990872,0.105,At Madrone Dr - Accident. Right lane blocked.,20929.0, Santa Cruz Hwy,L,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2017-03-13 06:53:00,48.9,,77.0,30.12,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-144792,MapQuest,201.0,2,2016-07-20 12:04:19,2016-07-20 12:34:19,26.071722,-80.248421,,,0.0,Accident on 40th St at 76th Ave.,4000.0,SW 76th Ave,L,Davie,Broward,FL,33328-3105,US,US/Eastern,KHWO,2016-07-20 11:53:00,91.0,,57.0,30.14,10.0,East,13.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-238744,MapQuest,343.0,3,2016-10-27 08:08:00,2016-10-27 08:37:03,39.323437,-77.357155,,,0.01,Accident now on the shoulder on I-270 Southbound at Exit 26 MD-80 Fingerboard Rd.,,Fingerboard Rd,R,Frederick,Frederick,MD,21704,US,US/Eastern,KFDK,2016-10-27 07:47:00,51.8,,82.0,30.3,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3881608,Bing,,2,2019-09-13 14:21:00,2019-09-13 15:35:40,37.053747,-120.967149,37.053747,-120.967149,0.0,At CA-165/Mercey Springs Rd - Accident.,,I-5 S,R,Los Banos,Merced,CA,93635,US,US/Pacific,KMCE,2019-09-13 13:53:00,93.0,93.0,22.0,29.78,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1818701,MapQuest,201.0,2,2018-10-12 15:08:06,2018-10-12 15:37:57,30.281704,-97.741982,,,0.0,Accident on Guadalupe St at Martin Luther King Jr Blvd.,405.0,W Martin Luther King Jr Blvd,L,Austin,Travis,TX,78701-1220,US,US/Central,KATT,2018-10-12 14:51:00,84.9,,53.0,29.88,10.0,SSW,9.2,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3965567,Bing,,2,2018-11-15 05:47:47,2018-11-15 06:17:28,32.84242,-97.34704,32.84187,-97.33777,0.539,At FM-156/Blue Mound Rd/Exit 15 - Accident.,,Loop 820 E,R,Fort Worth,Tarrant,TX,76106,US,US/Central,KFTW,2018-11-15 05:53:00,33.1,30.0,70.0,30.27,10.0,SSE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1192931,MapQuest,241.0,2,2019-09-03 13:55:16,2019-09-03 15:54:17,43.06068,-83.729591,,,0.0,Lane blocked due to accident on Pierson Rd at Cloverlawn Dr.,2002.0,W Pierson Rd,R,Flint,Genesee,MI,48504-1926,US,US/Eastern,KFNT,2019-09-03 13:53:00,76.0,76.0,64.0,29.04,10.0,SSW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-265483,MapQuest,201.0,3,2016-12-19 15:57:35,2016-12-19 17:10:00,29.770668,-95.340683,,,0.01,Left hand shoulder blocked and left &amp; Center lane blocked due to accident on I-69 Eastex Freeway Southbound at I-10.,,US-59 S,R,Houston,Harris,TX,77020,US,US/Central,KMCJ,2016-12-19 15:55:00,48.2,,22.0,30.51,10.0,North,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-219612,MapQuest,201.0,3,2016-07-19 06:52:32,2016-07-19 07:37:58,40.691647,-73.999306,,,0.0,Accident on I-278 Queens Midtown Expy Eastbound at Exit 27 Atlantic Ave.,,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2016-07-19 06:55:00,75.2,,61.0,30.07,10.0,West,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3584014,Bing,,2,2020-03-18 17:25:48,2020-03-18 17:40:48,37.58567,-77.42386,37.58567,-77.42386,0.0,At VA-197/E Laburnum Ave - Accident.,4198.0, Meadowbridge Rd,L,Richmond,Henrico,VA,23222-2128,US,US/Eastern,KRIC,2020-03-18 17:54:00,57.0,57.0,57.0,30.18,10.0,E,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-22382,MapQuest,201.0,2,2016-09-28 19:32:58,2016-09-28 20:02:58,37.891087,-122.060822,,,0.0,Accident on I-680 Westbound at Exits 45B 46A 46B CA-24.,,I-680 N,R,Walnut Creek,Contra Costa,CA,94596,US,US/Pacific,KCCR,2016-09-28 19:53:00,69.1,,51.0,29.83,10.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2115959,MapQuest,201.0,2,2018-05-09 08:20:40,2018-05-09 08:50:13,35.227196,-80.843071,,,0.0,Accident on Tryon St at Trade St.,101.0,N Tryon St,L,Charlotte,Mecklenburg,NC,28202-2134,US,US/Eastern,KCLT,2018-05-09 07:52:00,61.0,,87.0,30.17,9.0,Calm,,,Partly Cloudy,True,False,True,False,True,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-1438039,MapQuest,201.0,2,2019-04-30 07:40:41,2019-04-30 10:24:23,30.178564,-97.839417,,,0.0,Restrictions due to accident on Slaughter Ln at Lindshire Ln.,2937.0,W Slaughter Ln,R,Austin,Travis,TX,78748-5703,US,US/Central,KAUS,2019-04-30 07:53:00,77.0,77.0,84.0,29.31,7.0,SSE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
